RRPortamello
Hard
9, 0, 3.652344,
10, 0, 4.102539,
11, 2, 4.550781,
12, 2, 5.000977,
14, 0, 5.919922,
16, 2, 6.820313,
17, 0, 7.287109,
18, 0, 7.734375,
19, 2, 8.185547,
20, 2, 8.636719,
21.66667, 1, 9.401367,
22, 1, 9.550781,
23, 2, 10.00293,
24, 0, 10.45508,
25, 1, 10.91895,
26, 1, 11.36816,
27, 1, 11.81934,
27.66667, 2, 12.13672,
28, 0, 12.28613,
29.66667, 1, 13.03516,
30, 1, 13.18652,
32, 2, 14.10254,
33, 1, 14.55078,
33.66667, 0, 14.85156,
34, 0, 15.00195,
35, 2, 15.46875,
35.66667, 2, 15.7666,
36, 0, 15.91602,
37, 2, 16.36914,
37.66667, 0, 16.6709,
38, 0, 16.82129,
39, 1, 17.28516,
40, 0, 17.7334,
41, 1, 18.18652,
42, 1, 18.63672,
43, 2, 19.09961,
43.66667, 1, 19.40137,
44, 1, 19.55371,
45, 0, 20.00488,
45.66667, 1, 20.30371,
46, 1, 20.4707,
47, 2, 20.91797,
48, 2, 21.37012,
50, 0, 22.2832,
51, 1, 22.73633,
51.66667, 2, 23.03711,
52, 2, 23.1875,
53, 1, 23.65332,
53.66667, 2, 23.95117,
54, 2, 24.10156,
55, 0, 24.55371,
56, 2, 25.00488,
58.66667, 2, 26.21973,
59, 2, 26.37012,
60, 0, 26.81836,
61, 1, 27.28516,
61, 0, 27.28516,
61.66667, 2, 27.58594,
62, 2, 27.73633,
64, 2, 28.65039,
65, 2, 29.10059,
65, 1, 29.10059,
65.66666, 2, 29.40137,
65.66666, 1, 29.40137,
66, 0, 29.55273,
67, 1, 30.00195,
67, 2, 30.00195,
67.66666, 1, 30.31641,
67.66666, 2, 30.31641,
68, 0, 30.4668,
69, 1, 30.91992,
76.33334, 2, 34.25488,
76.66666, 2, 34.4043,
77, 2, 34.55469,
77, 0, 34.55469,
80.66666, 1, 36.22168,
81, 1, 36.37012,
83, 2, 37.28711,
85, 0, 38.18457,
85, 1, 38.18457,
89, 2, 40,
93, 1, 41.83496,
97, 0, 43.65234,
VCS
101, 0, 45.4707,
102, 1, 45.91992,
102, 0, 45.91992,
103, 2, 46.36719,
103, 1, 46.36719,
104, 2, 46.82031,
104, 1, 46.82031,
105, 0, 47.28711,
105, 2, 47.28711,
106, 1, 47.73438,
106, 0, 47.73438,
107, 0, 48.18555,
107, 1, 48.18555,
107.6667, 2, 48.4873,
108, 2, 48.63672,
108.6667, 0, 48.95508,
109, 0, 49.10352,
110, 1, 49.55078,
111, 1, 50.00293,
113, 2, 50.91895,
113, 1, 50.91895,
114, 0, 51.36816,
114, 1, 51.36816,
115, 2, 51.81934,
115, 1, 51.81934,
116, 0, 52.28711,
116, 1, 52.28711,
117, 2, 52.7334,
118, 2, 53.18652,
119, 0, 53.6377,
120, 0, 54.10254,
121, 2, 54.55078,
122, 2, 55.00195,
123, 0, 55.46875,
124, 0, 55.91602,
124.5, 2, 56.15039,
125, 1, 56.36914,
127, 2, 57.28516,
129, 0, 58.18555,
131, 2, 59.09961,
133, 1, 60.00488,
133, 0, 60.00488,
134, 1, 60.46973,
134, 0, 60.46973,
135, 1, 60.91797,
136, 0, 61.37012,
136, 1, 61.37012,
137, 0, 61.82129,
137.6667, 2, 62.13477,
138, 2, 62.2832,
138.6667, 0, 62.58496,
139, 0, 62.73633,
140, 1, 63.1875,
141, 2, 63.65234,
141, 1, 63.65234,
142, 2, 64.10156,
142, 1, 64.10156,
143, 1, 64.55371,
144, 1, 65.00488,
144, 2, 65.00488,
145, 1, 65.46777,
145.6667, 0, 65.76758,
146, 0, 65.91797,
147, 1, 66.36914,
148, 2, 66.81836,
149, 1, 67.28418,
149, 0, 67.28418,
150, 0, 67.73633,
150, 1, 67.73633,
151, 1, 68.1875,
151, 0, 68.1875,
152, 2, 68.65039,
152, 0, 68.65039,
153, 1, 69.10156,
153.6667, 2, 69.40137,
154, 2, 69.55273,
155, 1, 70.00195,
155, 0, 70.00195,
155.6667, 0, 70.31641,
157, 2, 70.91992,
157, 1, 70.91992,
158, 2, 71.37109,
158, 1, 71.37109,
159, 1, 71.81836,
159, 2, 71.81836,
160, 2, 72.28418,
160.6667, 0, 72.58594,
161, 0, 72.73633,
162, 1, 73.18652,
163, 2, 73.65137,
163, 1, 73.65137,
163.6667, 0, 73.95313,
163.6667, 2, 73.95313,
165, 2, 74.55469,
167, 0, 75.46875,
169.6667, 1, 76.66699,
170, 1, 76.81836,
171, 0, 77.28711,
171.6667, 0, 77.58789,
VCS
173, 0, 78.18457,
173, 1, 78.18457,
175, 2, 79.10449,
177.6667, 1, 80.31836,
178, 1, 80.46875,
179, 2, 80.91992,
179.6667, 2, 81.21875,
181, 2, 81.83496,
181, 1, 81.83496,
183, 0, 82.73633,
185.6667, 1, 83.95313,
186, 1, 84.10254,
187, 0, 84.55078,
187.6667, 1, 84.85059,
189, 2, 85.45508,
189, 0, 85.45508,
189.6667, 2, 85.77051,
190.3333, 2, 86.06934,
191, 1, 86.36719,
191.6667, 1, 86.66797,
192.3333, 1, 86.96973,
193, 2, 87.28711,
193.6667, 2, 87.58594,
194.3333, 2, 87.88281,
195, 1, 88.18555,
195.6667, 1, 88.4873,
196.3333, 1, 88.80469,
197, 2, 89.10352,
197, 0, 89.10352,
198, 2, 89.55078,
198, 1, 89.55078,
200, 2, 90.45508,
200, 1, 90.45508,
203, 2, 91.81934,
205, 0, 92.7334,
209, 1, 94.55078,
210, 1, 95.00195,
212, 2, 95.91602,
212, 0, 95.91602,
213, 2, 96.36914,
213, 1, 96.36914,
213, 0, 96.36914,
222.6667, 0, 100.7676,
222.8333, 1, 100.834,
223, 2, 100.918,
224, 2, 101.3701,
224, 0, 101.3701,
225.6667, 0, 102.1348,
225.8333, 1, 102.2012,
226, 2, 102.2852,
227, 2, 102.7383,
227, 0, 102.7383,
227.6667, 2, 103.0361,
227.6667, 0, 103.0361,
228, 1, 103.1875,
228.3333, 1, 103.3369,
228.6667, 1, 103.4873,
229, 0, 103.6367,
233.3333, 2, 105.6182,
235.5, 1, 106.6045,
236.1667, 0, 106.9023,
237, 1, 107.2852,
VCS
239.5, 2, 108.418,
240.1667, 1, 108.7168,
240.8333, 0, 109.0176,
242, 1, 109.5527,
242.3333, 1, 109.7031,
242.6667, 1, 109.8525,
243, 2, 110.001,
243.3333, 2, 110.167,
243.6667, 2, 110.3164,
244, 1, 110.4668,
244.3333, 1, 110.6172,
244.6667, 1, 110.7686,
245, 0, 110.9199,
245.5, 0, 111.1367,
246.3333, 2, 111.5205,
247, 0, 111.8184,
247.6667, 1, 112.1338,
248.5, 0, 112.5039,
249.5, 2, 112.9551,
250.3333, 1, 113.335,
251, 0, 113.6514,
252, 1, 114.1035,
252.3333, 1, 114.2549,
252.6667, 1, 114.4043,
253, 2, 114.5547,
253.6667, 2, 114.8525,
254.6667, 0, 115.3184,
255, 0, 115.4688,
255.6667, 2, 115.7715,
257, 1, 116.3691,
257, 0, 116.3691,
257.6667, 2, 116.667,
258.3333, 0, 116.9854,
259, 2, 117.2871,
259.3333, 2, 117.4365,
259.6667, 2, 117.5879,
260, 0, 117.7373,
260.3333, 0, 117.8867,
260.6667, 0, 118.0352,
