RRAmalgamaniac
Impossible
13.5, 2, 6.002197,
13.5, 1, 6.002197,
14.5, 1, 6.486084,
14.5, 0, 6.486084,
15.5, 0, 6.965576,
16, 2, 7.216309,
16.25, 1, 7.334717,
16.5, 2, 7.451904,
17.5, 1, 7.935303,
17.75, 0, 8.05127,
18, 1, 8.16626,
19, 2, 8.649658,
19, 1, 8.649658,
19.75, 0, 9.000488,
20.5, 2, 9.368896,
21, 1, 9.600098,
21.25, 0, 9.733643,
21.5, 2, 9.850098,
21.75, 0, 9.96582,
22.25, 2, 10.21484,
22.5, 0, 10.33325,
22.75, 2, 10.44873,
23.25, 0, 10.68457,
23.5, 2, 10.80249,
23.75, 0, 10.93506,
24.25, 2, 11.16919,
24.5, 0, 11.28394,
24.75, 2, 11.40088,
25.25, 0, 11.64746,
25.5, 2, 11.76563,
25.75, 0, 11.88159,
26.25, 2, 12.13403,
26.5, 0, 12.25171,
26.75, 2, 12.36719,
27.25, 0, 12.60278,
27.5, 2, 12.73535,
27.75, 0, 12.85156,
28.25, 2, 13.0835,
28.5, 0, 13.21558,
28.75, 2, 13.3313,
29.5, 0, 13.68359,
29.5, 1, 13.68359,
30.5, 1, 14.16943,
31.5, 2, 14.65015,
31.5, 1, 14.65015,
32.5, 0, 15.13306,
32.75, 1, 15.24854,
33, 2, 15.36768,
35, 1, 16.33228,
35.75, 2, 16.68188,
35.75, 0, 16.68188,
36.5, 1, 17.05151,
37, 0, 17.28442,
38, 0, 17.76611,
38, 1, 17.76611,
39, 1, 18.24951,
39, 2, 18.24951,
40, 0, 18.73413,
41, 0, 19.2002,
41, 1, 19.2002,
42, 1, 19.6814,
42, 2, 19.6814,
43, 0, 20.16797,
44, 1, 20.65063,
VCS
44.5, 2, 20.88428,
45, 0, 21.13208,
45.5, 2, 21.36548,
45.75, 1, 21.48193,
46, 2, 21.6167,
46, 0, 21.6167,
47, 2, 22.08447,
47, 0, 22.08447,
48, 0, 22.56641,
49, 2, 23.04932,
49, 0, 23.04932,
50, 0, 23.53394,
51, 1, 24.00024,
51, 0, 24.00024,
52, 0, 24.48145,
53, 0, 24.96777,
53, 1, 24.96777,
53, 2, 24.96777,
54, 0, 25.45068,
55, 0, 25.93237,
56, 0, 26.40015,
56.5, 2, 26.65161,
57, 1, 26.88428,
57, 2, 26.88428,
57, 0, 26.88428,
58, 0, 27.36621,
58.5, 2, 27.61499,
58.75, 1, 27.7312,
59, 0, 27.84937,
59, 2, 27.84937,
60, 0, 28.33398,
61, 2, 28.80029,
61, 0, 28.80029,
62, 0, 29.28149,
62.25, 1, 29.41479,
62.5, 2, 29.53271,
62.75, 1, 29.64868,
63, 1, 29.76782,
63, 2, 29.76782,
63, 0, 29.76782,
64, 0, 30.25073,
65, 2, 30.73242,
65, 0, 30.73242,
66, 0, 31.21631,
67, 2, 31.68433,
67, 0, 31.68433,
67.5, 1, 31.93555,
67.5, 0, 31.93555,
68.25, 2, 32.28247,
68.25, 0, 32.28247,
69, 1, 32.64941,
70, 1, 33.13428,
71, 1, 33.60034,
72, 1, 34.08154,
73, 1, 34.56787,
74, 1, 35.05054,
75, 1, 35.53223,
76, 1, 36,
77, 2, 36.48438,
77, 0, 36.48438,
77.5, 1, 36.73535,
77.75, 2, 36.85107,
78, 0, 36.9668,
78, 1, 36.9668,
78.5, 1, 37.21509,
78.75, 2, 37.3313,
79, 1, 37.44922,
79, 0, 37.44922,
79.5, 1, 37.68384,
79.75, 2, 37.80029,
80, 0, 37.93384,
80, 1, 37.93384,
80.5, 1, 38.16992,
80.75, 2, 38.28491,
81, 1, 38.40088,
81, 0, 38.40088,
81.5, 1, 38.64941,
81.75, 2, 38.76685,
82, 0, 38.88208,
82, 1, 38.88208,
82.5, 1, 39.13306,
82.75, 2, 39.24854,
83, 1, 39.36719,
83, 0, 39.36719,
83.25, 0, 39.48364,
83.5, 1, 39.60254,
83.75, 2, 39.73511,
84, 1, 39.85107,
84.25, 2, 39.96948,
84.5, 1, 40.08398,
84.75, 2, 40.20068,
85, 2, 40.33228,
85, 1, 40.33228,
85, 0, 40.33228,
86, 0, 40.80103,
86.5, 2, 41.05225,
86.5, 1, 41.05225,
87, 0, 41.28418,
88, 2, 41.76611,
88.25, 1, 41.88281,
88.75, 0, 42.13135,
88.75, 1, 42.13135,
90, 2, 42.73364,
90, 1, 42.73364,
92, 1, 43.68188,
92, 0, 43.68188,
93, 1, 44.16797,
94, 2, 44.65088,
94.5, 0, 44.88403,
94.5, 1, 44.88403,
95, 2, 45.13208,
96, 0, 45.61646,
96.25, 1, 45.73413,
96.75, 2, 45.96729,
96.75, 1, 45.96729,
98, 0, 46.56641,
98, 1, 46.56641,
100, 2, 47.53394,
101, 0, 48,
101, 1, 48,
103.5, 1, 49.20264,
