DLCApricot03
Medium
9, 0, 3.697266,
10, 0, 4.166016,
11, 0, 4.616211,
12, 0, 5.080566,
13, 2, 5.549316,
14, 2, 6.01416,
15, 2, 6.465332,
16, 2, 6.929199,
17, 1, 7.397461,
18, 1, 7.848633,
19, 0, 8.315918,
20, 0, 8.777832,
21, 0, 9.247559,
22, 2, 9.697754,
23, 0, 10.16309,
24, 2, 10.63086,
25, 1, 11.0835,
26, 2, 11.55176,
27, 1, 12.01416,
28, 2, 12.46484,
29, 1, 12.93262,
30, 0, 13.39795,
31, 1, 13.84814,
32, 0, 14.31641,
33, 2, 14.77881,
34, 0, 15.24561,
35, 2, 15.69824,
37, 0, 16.62988,
37, 2, 16.62988,
37, 1, 16.62988,
38, 2, 17.08008,
39, 0, 17.54785,
41, 0, 18.46582,
42, 2, 18.93359,
43, 0, 19.40088,
44, 2, 19.84619,
45, 0, 20.31592,
46, 1, 20.7832,
47, 2, 21.23389,
48, 1, 21.69678,
49, 0, 22.1665,
49.5, 2, 22.40234,
50.5, 1, 22.85059,
51.5, 1, 23.31299,
52.5, 2, 23.7793,
VCS
54, 0, 24.46387,
54, 1, 24.46387,
55, 2, 24.93018,
57, 2, 25.84863,
58, 0, 26.31396,
59, 2, 26.78223,
60, 0, 27.23438,
61, 2, 27.7002,
62, 1, 28.16553,
63, 2, 28.6167,
64, 1, 29.08447,
65, 2, 29.54785,
65.5, 2, 29.78125,
66.5, 0, 30.23438,
69, 2, 31.39893,
70, 1, 31.85107,
71, 0, 32.31836,
72, 2, 32.78125,
73, 1, 33.23145,
74, 0, 33.69971,
75, 2, 34.16602,
75.5, 2, 34.39844,
76, 0, 34.63184,
77, 2, 35.08398,
79, 0, 36.01563,
81, 2, 36.93457,
82, 1, 37.40039,
83, 0, 37.84912,
84, 1, 38.31787,
85, 2, 38.78369,
86, 0, 39.24707,
87, 2, 39.70068,
88, 0, 40.16895,
89, 1, 40.6167,
91, 1, 41.5498,
91.5, 1, 41.78516,
92, 0, 42.01611,
92.5, 0, 42.23242,
93, 1, 42.46387,
93, 2, 42.46387,
94, 2, 42.93359,
95, 1, 43.38477,
95, 2, 43.38477,
96, 1, 43.84961,
97, 1, 44.31592,
97, 0, 44.31592,
98, 0, 44.78418,
99, 1, 45.2334,
99, 0, 45.2334,
VCS
100, 1, 45.69824,
101, 2, 46.16699,
105, 1, 48.00195,
107, 0, 48.93164,
109, 0, 49.8501,
110, 0, 50.31396,
111, 1, 50.78271,
111, 0, 50.78271,
112, 2, 51.23438,
113, 2, 51.69922,
113, 1, 51.69922,
114, 1, 52.16504,
114, 0, 52.16504,
115, 0, 52.61621,
115, 1, 52.61621,
116, 1, 53.0835,
116, 2, 53.0835,
117, 0, 53.54883,
118, 0, 54.01563,
119, 1, 54.46875,
119, 0, 54.46875,
120, 2, 54.93066,
121, 1, 55.39844,
121, 0, 55.39844,
122, 2, 55.85107,
122, 1, 55.85107,
123, 1, 56.31592,
123, 2, 56.31592,
124, 0, 56.7793,
124, 1, 56.7793,
125, 2, 57.23145,
126, 2, 57.7002,
127, 1, 58.16553,
127, 2, 58.16553,
128, 0, 58.63135,
129, 2, 59.08301,
129, 1, 59.08301,
130, 0, 59.55225,
130, 2, 59.55225,
131, 0, 60.01465,
131, 1, 60.01465,
132, 2, 60.46582,
132, 0, 60.46582,
133, 2, 60.93213,
134, 2, 61.40039,
135, 1, 61.84912,
135, 2, 61.84912,
136, 0, 62.31787,
137, 2, 62.7832,
137, 0, 62.7832,
138, 1, 63.23193,
138, 2, 63.23193,
139, 0, 63.70068,
139, 2, 63.70068,
140, 1, 64.16895,
140, 0, 64.16895,
141, 1, 64.61572,
VCS
145, 2, 66.46338,
147, 0, 67.40137,
149, 1, 68.31543,
153, 2, 70.16602,
155, 1, 71.08252,
157, 0, 72.00098,
159, 0, 72.93066,
160, 1, 73.39941,
161, 2, 73.8501,
163, 1, 74.78223,
165, 0, 75.70117,
169, 0, 77.54932,
170, 2, 78.01611,
171, 0, 78.46875,
172, 2, 78.93311,
173, 1, 79.39844,
177, 2, 81.23145,
179, 0, 82.16553,
181, 1, 83.08496,
185, 2, 84.93457,
187, 0, 85.84912,
189, 2, 86.78369,
189, 1, 86.78369,
190, 1, 87.24756,
190, 0, 87.24756,
191, 2, 87.70068,
191, 1, 87.70068,
192, 1, 88.16943,
192, 0, 88.16943,
193, 2, 88.6167,
193, 1, 88.6167,
194, 1, 89.08154,
194, 0, 89.08154,
195, 2, 89.54932,
195, 1, 89.54932,
196, 1, 90.00049,
196, 0, 90.00049,
197, 2, 90.46387,
197.5, 1, 90.69824,
198, 0, 90.93359,
198.5, 2, 91.1665,
199, 1, 91.38525,
199.5, 0, 91.61621,
200, 2, 91.8501,
200.5, 0, 92.08105,
200.5, 1, 92.08105,
202, 1, 92.78467,
203, 1, 93.23389,
204, 2, 93.69824,
205, 0, 94.16748,
205, 2, 94.16748,
206, 0, 94.61914,
207, 1, 95.0835,
207, 0, 95.0835,
VCS
208, 2, 95.54883,
209, 1, 96.00195,
209, 2, 96.00195,
210, 0, 96.46777,
210, 1, 96.46777,
211, 1, 96.93066,
211, 0, 96.93066,
212, 0, 97.39941,
212, 2, 97.39941,
213, 0, 97.85059,
214, 0, 98.31445,
215, 1, 98.78174,
215, 0, 98.78174,
216, 2, 99.23535,
217, 1, 99.70068,
217, 2, 99.70068,
218, 0, 100.165,
218, 1, 100.165,
219, 0, 100.6167,
219, 2, 100.6167,
220, 1, 101.0845,
220, 0, 101.0845,
221, 2, 101.5488,
222, 2, 102.0161,
223, 1, 102.4688,
223, 2, 102.4688,
224, 0, 102.9331,
225, 0, 103.3984,
225, 1, 103.3984,
226, 2, 103.8516,
226, 0, 103.8516,
227, 2, 104.3188,
227, 1, 104.3188,
228, 0, 104.7813,
228, 2, 104.7813,
229, 2, 105.2319,
230, 2, 105.7002,
231, 1, 106.1655,
231, 2, 106.1655,
232, 0, 106.6318,
233, 1, 107.084,
235, 0, 108.0146,
236, 2, 108.4658,
237, 0, 108.9351,
237, 1, 108.9351,
239, 1, 109.8491,
239, 2, 109.8491,
241, 1, 110.7837,
241, 0, 110.7837,
243, 2, 111.7007,
245, 1, 112.6162,
251, 1, 115.3853,
253, 0, 116.3159,
255, 1, 117.2339,
257, 0, 118.1675,
259, 2, 119.0825,
259, 1, 119.0825,
261, 0, 120.002,
261, 1, 120.002,
265, 0, 121.8501,
265, 2, 121.8501,
267, 1, 122.7822,
267, 0, 122.7822,
269, 2, 123.7007,
271, 0, 124.6167,
273, 2, 125.5488,
275, 0, 126.4688,
276, 1, 126.9336,
277, 2, 127.3975,
VCS
281, 1, 129.2319,
283, 0, 130.166,
285, 1, 131.084,
287, 2, 132.0151,
289, 1, 132.9351,
291, 2, 133.8491,
293, 0, 134.7837,
297, 1, 136.6167,
299, 0, 137.5493,
301, 1, 138.4639,
305, 2, 140.3159,
309, 1, 142.1675,
309, 0, 142.1675,
309, 2, 142.1675,
317, 0, 145.8506,
318, 1, 146.3149,
318, 0, 146.3149,
319, 2, 146.7822,
319, 1, 146.7822,
320, 2, 147.2354,
321, 0, 147.7007,
322, 1, 148.1655,
322, 0, 148.1655,
323, 2, 148.6167,
323, 1, 148.6167,
324, 2, 149.0854,
325, 2, 149.5488,
326, 1, 150.0161,
326, 2, 150.0161,
327, 0, 150.4692,
327, 1, 150.4692,
328, 0, 150.9331,
329, 2, 151.3984,
330, 1, 151.8516,
330, 2, 151.8516,
331, 0, 152.3184,
331, 1, 152.3184,
332, 0, 152.7813,
333, 1, 153.2319,
334, 2, 153.7007,
334, 1, 153.7007,
335, 1, 154.166,
336, 1, 154.6318,
336, 2, 154.6318,
337, 1, 155.084,
338, 0, 155.5518,
338, 1, 155.5518,
339, 1, 156.0146,
340, 1, 156.4658,
340, 0, 156.4658,
341, 2, 156.9351,
342, 1, 157.4004,
342, 2, 157.4004,
343, 0, 157.8491,
344, 0, 158.3179,
344, 1, 158.3179,
345, 2, 158.7832,
346, 1, 159.231,
346, 2, 159.231,
347, 0, 159.7007,
349, 1, 160.6167,
350, 1, 161.0815,
351, 0, 161.5493,
353, 2, 162.4639,
354, 1, 162.9336,
355, 1, 163.3853,
356, 0, 163.8496,
357, 0, 164.3159,
358, 2, 164.7847,
359, 2, 165.2339,
360, 1, 165.6982,
361, 0, 166.1675,
362.5, 1, 166.8511,
363.5, 1, 167.3149,
365, 2, 168.002,
