RRCryp2que
Medium
9, 2, 4.084473,
10, 1, 4.585449,
11, 0, 5.099609,
12, 1, 5.601807,
12, 0, 5.601807,
13, 2, 6.101807,
14, 2, 6.615967,
15, 1, 7.134766,
16, 0, 7.636963,
18, 1, 8.651611,
18.33333, 1, 8.818848,
18.66667, 1, 8.986328,
20, 1, 9.666992,
20.33333, 1, 9.832764,
20.66667, 1, 10.01611,
23, 1, 11.2002,
24, 0, 11.7002,
25, 2, 12.21729,
26, 1, 12.71826,
27, 0, 13.23364,
28, 1, 13.7373,
28, 0, 13.7373,
29, 2, 14.25098,
30, 2, 14.74976,
31, 1, 15.26758,
32, 0, 15.7688,
33, 2, 16.28296,
34, 1, 16.78516,
35, 0, 17.30176,
36, 1, 17.79907,
36, 0, 17.79907,
37, 2, 18.31714,
38, 2, 18.81982,
39, 1, 19.33276,
40, 0, 19.83447,
41, 2, 20.35229,
42, 1, 20.84888,
43, 0, 21.3667,
44, 1, 21.86987,
44, 0, 21.86987,
45, 2, 22.38428,
46, 2, 22.88257,
47, 1, 23.4021,
48, 0, 23.90088,
49, 1, 24.41602,
50, 2, 24.91968,
50, 0, 24.91968,
52, 1, 25.93262,
52.33333, 1, 26.11694,
52.66667, 1, 26.28467,
54, 2, 26.95142,
55, 1, 27.46582,
56, 2, 27.96948,
57, 1, 28.48633,
58, 2, 28.99878,
59, 1, 29.50098,
60, 2, 30.00244,
61, 0, 30.51587,
61.66667, 0, 30.85034,
62.33333, 2, 31.18872,
63, 1, 31.53613,
64, 1, 32.05005,
65, 0, 32.54932,
65.66666, 0, 32.88428,
66.33334, 2, 33.23682,
67, 1, 33.56787,
68, 1, 34.08276,
69, 2, 34.58667,
69, 0, 34.58667,
71, 1, 35.59985,
72, 2, 36.10254,
73, 0, 36.61841,
74, 1, 37.13281,
75, 0, 37.63574,
76, 1, 38.15161,
77, 0, 38.64844,
78, 2, 39.15259,
78, 0, 39.15259,
79, 1, 39.66992,
81, 2, 40.6853,
82, 2, 41.20166,
83, 1, 41.69971,
84, 1, 42.21826,
84, 2, 42.21826,
85, 0, 42.72046,
86, 0, 43.23242,
87, 1, 43.7334,
88, 2, 44.25244,
88, 1, 44.25244,
89, 1, 44.75024,
90, 2, 45.26685,
90, 1, 45.26685,
VCS
93, 2, 46.78345,
94, 2, 47.30225,
95, 0, 47.80176,
95, 2, 47.80176,
96, 1, 48.31616,
96.66666, 1, 48.65137,
99, 1, 49.83252,
100, 1, 50.35254,
101, 0, 50.85254,
101, 1, 50.85254,
101, 2, 50.85254,
