RRHephsMess
Medium
13, 0, 6.868439,
15, 2, 8.003357,
19, 1, 10.30209,
20, 2, 10.87112,
21, 0, 11.43265,
23, 2, 12.58484,
27, 0, 14.86728,
28, 2, 15.43399,
29, 1, 16.00461,
31, 1, 17.15344,
35, 1, 19.43155,
36, 2, 20.00272,
37, 0, 20.58475,
39, 2, 21.71603,
43, 1, 24.00357,
44, 2, 24.58417,
45, 0, 25.15338,
46, 2, 25.72098,
50, 2, 28.00186,
53, 2, 29.71921,
54, 1, 30.28922,
58, 1, 32.58423,
61, 0, 34.30286,
62, 1, 34.87241,
66, 1, 37.15256,
69, 2, 38.86899,
70, 0, 39.43695,
74, 0, 41.72131,
77, 0, 43.43613,
78, 2, 44.00278,
82, 2, 46.28952,
85, 2, 48.00513,
86, 1, 48.58521,
90, 1, 50.87231,
93, 0, 52.58731,
94, 2, 53.15259,
98, 2, 55.43765,
101, 2, 57.15442,
102, 0, 57.72125,
106, 0, 60.00293,
109, 0, 61.7186,
110, 1, 62.28928,
111, 2, 62.86874,
112, 0, 63.43784,
113, 1, 64.00537,
114, 2, 64.58521,
115, 0, 65.15427,
116, 1, 65.72119,
117, 2, 66.30243,
118, 1, 66.8728,
119, 0, 67.43604,
120, 1, 68.00308,
121, 0, 68.58704,
122, 1, 69.1528,
123, 0, 69.71838,
124, 1, 70.28934,
VCS
125, 0, 70.8688,
126, 1, 71.43747,
127, 2, 72.00537,
128, 1, 72.58487,
129, 2, 73.15457,
130, 1, 73.72168,
131, 2, 74.30243,
132, 1, 74.87247,
133, 2, 75.436,
134, 1, 76.00284,
135, 0, 76.58752,
136, 1, 77.15256,
137, 0, 77.71872,
138, 1, 78.28949,
139, 0, 78.8688,
140, 1, 79.43762,
142, 1, 80.58502,
143, 1, 81.15442,
144, 0, 81.72122,
146, 1, 82.87241,
147, 1, 83.4357,
148, 0, 84.00287,
150, 1, 85.15268,
151, 1, 85.71844,
152, 2, 86.28973,
154, 1, 87.43756,
155, 1, 88.00519,
156, 2, 88.58502,
158, 2, 89.7211,
159, 2, 90.3024,
160, 0, 90.87241,
162, 2, 92.00302,
163, 2, 92.58722,
164, 0, 93.15247,
166, 0, 94.28943,
167, 0, 94.86871,
168, 2, 95.43765,
170, 0, 96.58508,
171, 0, 97.15439,
172, 2, 97.72147,
174, 1, 98.87253,
175, 1, 99.436,
176, 1, 100.0027,
178, 1, 101.1527,
179, 1, 101.7186,
180, 1, 102.2893,
182, 0, 103.4378,
183, 0, 104.0051,
184, 0, 104.5851,
186, 0, 105.7211,
187, 0, 106.3021,
188, 0, 106.8724,
189, 2, 107.4359,
190, 0, 108.0028,
191, 1, 108.5873,
192, 2, 109.1527,
193, 0, 109.7186,
194, 0, 110.2894,
195, 1, 110.8687,
196, 2, 111.4376,
197, 2, 112.0052,
VCS
198, 2, 112.585,
199, 1, 113.1545,
200, 0, 113.7211,
201, 2, 114.3019,
202, 2, 114.8725,
203, 1, 115.436,
204, 0, 116.0027,
205, 1, 116.5873,
205, 0, 116.5873,
209, 1, 118.8687,
211, 2, 120.0051,
212, 0, 120.5851,
213, 1, 121.1545,
213, 2, 121.1545,
217, 0, 123.4359,
219, 1, 124.5874,
221, 1, 125.7188,
221, 0, 125.7188,
225, 0, 128.0051,
227, 1, 129.1546,
227, 0, 129.1546,
228, 0, 129.7212,
229, 1, 130.3023,
231, 2, 131.4361,
233, 0, 132.5873,
235, 1, 133.7189,
238, 0, 135.4377,
239, 0, 136.0052,
240, 0, 136.585,
242, 2, 137.7212,
243, 2, 138.3023,
244, 2, 138.8724,
246, 0, 140.0026,
247, 0, 140.5872,
248, 0, 141.1525,
VCS
250, 2, 142.2893,
251, 2, 142.8687,
252, 2, 143.438,
254, 0, 144.5851,
255, 0, 145.1546,
256, 0, 145.7212,
258, 2, 146.8724,
259, 2, 147.436,
260, 2, 148.003,
262, 0, 149.1528,
263, 0, 149.7186,
264, 0, 150.2895,
266, 2, 151.4376,
267, 2, 152.0052,
268, 2, 152.585,
269, 0, 153.1543,
270, 0, 153.7212,
271, 0, 154.3023,
273, 0, 155.4361,
275, 1, 156.5873,
275, 0, 156.5873,
277, 1, 157.7185,
279, 1, 158.8696,
281, 2, 160.0052,
283, 2, 161.1544,
285, 0, 162.3022,
287, 1, 163.4363,
289, 1, 164.587,
291, 1, 165.7187,
VCS
293, 2, 166.8686,
295, 1, 168.0053,
297, 1, 169.1545,
299, 1, 170.3025,
301, 1, 171.4363,
303, 0, 172.5876,
305, 0, 173.7189,
307, 0, 174.8689,
309, 2, 176.0052,
311, 0, 177.1542,
313, 0, 178.3021,
315, 0, 179.4362,
316, 1, 180.0029,
317, 0, 180.5873,
319, 2, 181.7187,
321, 2, 182.8686,
323, 2, 184.0054,
325, 2, 185.1546,
327, 0, 186.3025,
329, 0, 187.436,
331, 0, 188.5872,
333, 1, 189.7186,
335, 2, 190.869,
337, 2, 192.0052,
339, 2, 193.1547,
341, 2, 194.3023,
343, 0, 195.4364,
345, 0, 196.5871,
347, 0, 197.7183,
348, 1, 198.2895,
